,AAPL,ABBV,ABB,ABT,ACN,ADBE,ADI,ADP,AIR,ALV,AMAT,AMD,AMGN,AMT,AMZN,ASML,ASX,AVGO,AXP,AZN,BABA,BAC,BA,BDX,BHP,BKNG,BKR,BLK,BMY,BP,BSX,BTI,BUD,BX,CAT,CB,CFR,CI,CMCSA,CNI,COP,COST,CP,CRM,CSCO,CSL,CVS,CVX,C,DEO,DE,DHR,DIS,DTE,ELV,EL,EOG,EQNR,ETN,GE,GILD,GOOG,GS,HCA,HDB,HD,HON,HSBC,IBM,IBN,IDEX,INTC,INTU,ISRG,ITW,JNJ,JPM,KO,LIN,LLY,LMT,LOW,LRCX,MA,MCD,MC,MDLZ,MDT,META,MMC,MO,MRK,MSFT,MS,MUFG,MU,NEE,NFLX,NKE,NOW,NVDA,NVO,NVR,NVS,ORCL,PANW,PBR,PDD,PEP,PFE,PG,PLD,PM,PYPL,QCOM,SAP,SBUX,SCHW,SHEL,SHOP,SLB,SNY,SONY,SO,SYK,TD,TJX,TMO,TMUS,TM,TSLA,TSM,TTE,TXN,T,UL,UNH,UNP,UPS,VRTX,VZ,V,WFC,WMT,XOM,ZTS,ADA,BAT,BCH,BNT,BSV,BTC,DAI,DASH,DOGE,EOS,ETC,ETH,LTC,NEO,OMG,QTUM,REP,TRX,USDT,UST,XLM,XMR,XRP,XTZ,XVG,ZEC,ZRX,CIBR,DIA,DJD,DJP,DVY,FDLO,FDN,FNGU,FTXO,IBB,IDU,IEO,IJH,IJJ,IJK,IJR,IJS,IJT,ITB,ITOT,IUSG,IVE,IWB,IWM,IWV,IYE,IYF,IYJ,IYR,IYT,IYW,IYY,KBWB,OEF,ONEQ,PNQI,QQQ,QTEC,QYLD,ROBT,RPG,RPV,SLYG,SLYV,SLY,SOXX,SPY,SVXY,XTN
L1.HDB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10097474095842636,0.0,0.0,0.0,0.0,0.14835034173059108,0.0,0.0,0.0,0.09017273465222446,0.0,0.0,0.0,0.0,0.0,0.1046385959829887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06714191019231217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26681179149761414,0.0,0.0,0.0,0.0,0.04216223044157172,0.0,0.0,0.0,0.09226425177310163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.065476920992566,0.0,0.0,0.0,0.12412089226420515,0.0,0.06709798555872884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18830619427826029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1079222103249111,0.0,0.0,0.0,0.0,0.0,0.07420472208979505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06999210081236114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0982482460624449,0.0
L1.HD,0.0,-0.10983026899333057,0.0,0.0,0.0,0.0,0.0,0.0,-0.24031618378376163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1402094480688193,0.0,0.0,0.0,-0.2681804122388465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13295267443091896,0.0,-0.26611295827729387,0.0,0.0,-0.19482991541144615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.32724814210033265,0.0,0.0,0.0,0.0,-0.13721039528292303,-0.15019563595251964,0.0,-0.15902522061289417,0.0,0.0,0.0,0.0,-0.24109190937552308,-0.6621039428914739,0.0,-0.19963475625758975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13541984095845136,0.0,0.0,0.0,0.0,0.0,0.08386447162204118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2376961725948248,0.0,0.0,0.0,0.0,-0.3366260355347061,0.0,-0.4400783815762061,0.08337442888319278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0683013199527895,0.0,0.0,0.0,-0.12505959009892395,0.0,0.0,-0.13197650528405308,1.7533261497961576,-0.19844590739426277,-0.19187340657416538,0.0,-0.30502628447743196,0.0,0.0,-0.10509727333317073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12809892761485397,0.0,-0.17738783256305482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1432852835454552,0.0,0.0,0.0
L1.HON,0.0,0.0,0.0,0.0,-0.09353327713115021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.24015087951080583,0.0,0.0,-0.18584581913483406,-0.3005967531263194,0.0,0.0,-0.17628132232300356,0.0,0.0,0.0,0.0,0.0,0.0,-0.1587705454348455,0.0,0.0,0.0,-0.25667545999989666,0.0,0.0,0.0,0.0,0.0,0.0,-0.15769390748199377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3213033627086851,0.0,0.0,-0.2382625904636892,0.0,-0.20618495444155185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12693315856093565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.20720991986385223,0.0,-0.3759652309662524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2329992909959033,0.0,-0.3459189339747142,0.0,-0.1544891365670491,0.0,0.0,0.0,0.0,0.16891898832410324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07932853765780973,0.0,0.0,0.0,-0.22927268038994175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08348852723302466,0.0,0.0,0.0,-0.1310646478801673,0.0,0.0,0.0,0.0,-0.34244970030878275,-0.10244699220709631,-0.11543496151163794,0.0,-0.15532716462426052,-0.19041581693731438,-0.13021367924710386,0.0,-0.06408109841867321,0.0,0.0,-0.06435665448254997,-0.1560664699538752,0.0,-0.24657396233690346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11197974129616169,-0.12874987075921915,-0.1578607288752706,-0.1829564051348132,0.0,0.0,0.0,0.0
L1.HSBC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06594975495638543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09046437968553099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10803597264112383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0713726460746942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15915313448904914,0.0,0.0,0.09531572647932256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5619258931823169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06649460023676915,0.09773589394262162,0.0,0.0,0.0,0.06437263843840979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L1.IBM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.18109029153151865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1517308313173142,0.0,0.0,-0.1078134475888128,0.0,0.0,0.0,0.0,0.0,0.0,-0.09175536815541176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12438158021915408,0.0,0.0,0.0,-0.12860181486508954,0.0,0.0,0.0,0.0,0.0,-0.1878537275609099,0.0,-0.0843011741200104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.17039544228449757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.13591194248275643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06803275964138143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.769254801037885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6465531887212556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L1.IBN,0.1081387939299552,0.0,0.0,0.0,0.0625021948135395,0.08632533442890043,0.0,0.06522227299122586,0.0,0.0,0.0,0.0,0.0,0.050185133411179667,0.07968208717919567,0.0,0.0,0.0,0.0747837261409196,0.0,0.0,0.0,0.0,0.060059156984987386,0.10264037777223879,0.0,0.1167142723116809,0.0,0.0,0.0,0.0,0.06012105131618883,0.0,0.10061634649914686,0.0,0.0,0.0,0.07547648258812197,0.054838220356462526,0.0,0.0,0.06979845082744304,0.0,0.0,0.06741010083655091,0.0,0.0,0.0,0.0,0.04685034128585687,0.0,0.0,0.07577935207446575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08487483595798206,0.0,0.0,0.075019408144138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04992515827545031,0.0,0.0,0.0,0.0,0.0,0.042690745160009674,0.0,0.05071746194972512,0.05237728541663693,0.1543959326664968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29825108970157255,0.0,0.050497556204308215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.063878258362849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05268276413233709,0.0,0.0,0.0,0.06328912512977715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0715868326988218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012325059696369496,0.0,0.0,0.0,0.0,0.0,0.0,0.6550611214886756,0.053728255868837865,0.03878339343947919,0.0,0.0,0.0,0.03757938899917413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04297862995776487,0.04990097229581217,0.03683639255699935,0.04287240586563106,0.0,0.043676618748072,0.0,0.04030010387841292,0.0,0.0,0.0,0.05624868350361432,0.0,0.0,0.042546611353740715,0.06397372189400052,0.0,0.05559432883453066,0.0,0.034293099639037664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04594674757754559,0.0,0.0
L1.IDEX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.026683810290736392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015511311836882511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02434365746028312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02061817568181061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.021144881055420818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.015316111142121717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02270116809551706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0035558078030668663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.022366204846481528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L1.INTC,0.0,0.0,0.0,-0.06406406557544192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0836634349203411,0.06429793296060722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06119259245782368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08245177706097936,0.0,0.0,0.0,0.0,-0.06269841323526125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06436179951970636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05876544780602329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05086000772512894,-0.06882090728000695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L1.INTU,0.0,0.0,0.0,0.07518317446796409,0.0,0.12516296545578529,0.11161744007314875,0.0,0.0,0.0,0.0,0.15926765866630685,0.0,0.0,0.09710331529109076,0.0,0.15590987910695994,0.15502487217439806,0.0,0.0,0.0,0.0,0.0,0.09160885820762421,0.0,0.13362003862691205,0.0,0.0,0.0,0.0,0.0,0.1596721748585672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07663375647080868,0.0,0.0,0.10144205892475608,0.17048686706405336,0.0,0.0,0.0,0.0,0.0,0.12910859744656006,0.0,0.0,0.0,0.0,0.0,0.1316355732134482,0.0,0.0,0.0,0.0,0.0,0.1152907501682712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30032420287677775,0.11850057665106921,0.10102135214521218,0.10372145391531626,0.0,0.04986442916187084,0.0,0.0,0.0,0.0,0.0,0.0,0.19253981284863572,0.09026864838771824,0.0,0.0,0.0,0.0,0.0,0.0,0.07502884158072039,0.0896625989368159,0.0703229390980786,0.0,0.0,0.19240315035618744,0.0,0.1718162937414992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1818499823445829,0.0,0.0,0.0,0.0,0.0,0.0,0.06227994332477823,0.14717936658738995,0.12197789048719034,0.07976400036791775,0.0,0.0,0.0,0.2834395584647627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26643135975132987,0.21478726103292714,0.0,0.12020154277820258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06958223213860716,0.0,0.0,0.0,0.10907376075701417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.007983471542507595,-0.013823106459223336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09872422158372655,0.0,0.0,0.0,0.0,0.0,0.10971835497080669,0.0,0.0,0.09482411800071053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05084342356354936,0.0838884285924746,0.0,0.048155749804465284,0.0,0.053729081200908684,0.0,0.0,0.0,0.0,0.0,0.08807890580542414,0.04908543817090416,0.0,0.05432875576509159,0.06955634519917472,0.08410380477167849,0.09447719698653408,0.13581064864355227,0.060455814404496405,0.08505549034253332,0.08530167643135576,0.0,0.0,0.0,0.0,0.12864354197703953,0.048464493884499416,0.0,0.0
L1.ISRG,0.0,0.0,0.0,0.0,0.0,0.0,-0.09118182138176603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09586269028409908,-0.14122325557089344,0.0,0.0,0.0,0.0,-0.09360402747479658,0.0,0.0,0.0,-0.1358362053325805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07268839824434799,0.0,0.05526385651124827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12080916937950774,0.0,0.0,0.0,0.0,-0.09731165951307306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07855825805188177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09858951891883239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11850324713603738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08940209688677661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3526668346190634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.13655308530566287,0.0,-0.10101101219021652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08983486834147189,0.083259185908927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36634876865533056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6887956729331683,0.0,0.0,0.0,0.0,0.0,-0.05618697826331028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09186955462429847,0.0,0.0,0.0
L1.ITW,0.1313554311977479,0.0,0.0,-0.11051565884691561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1454053996754519,0.0,-0.12721699468919678,0.0,0.0,0.0,0.0,0.1031673307427851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.13028836199033475,0.0,-0.10594876633638897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13750725224339336,-0.08393369262375325,0.0,0.0,0.0,0.0,0.0,-0.1251784584370224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10162981214959249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19995846607872106,0.0,0.0,0.0,-0.219310656209807,0.0,0.0,0.0,0.0,0.0,0.0,-0.10658909492377813,0.0,0.0,-0.12422274875203038,0.0,0.0,0.0,0.0,0.0,0.0,-0.11576115303765268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.292310261901037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.10757379892009877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L1.JNJ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14238588791984544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.22237952287600843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12081262411709245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.17445444767881324,-0.10443133328151277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2085170010952137,0.0,0.0,-0.196071512282789,0.0,0.0,0.0,0.0,0.0,-0.1105120004706621,-0.20013742214904834,-0.5471507858913729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1506103934933354,0.0,-0.12978109625254491,0.0,0.0,0.0,0.0,0.0,0.18172085929922033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.316126486412326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.16506734132045203,0.0,0.0,0.0,-0.3033915659034052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
